shipment_id,order_id,vendor_id,origin,destination,ship_date,promised_date,actual_date,status,sku,quantity,cost_inr,weight_kg,distance_km,delay_days,lateness_flag,exception_note,vendor_reliability_sim,delay_probability_sim
SHP119446,ORD219446,V010,Kanpur,Lucknow,2025-04-30,2025-05-06,2025-05-06,delivered_on_time,SKU0317,4,937.91,284.3052996403062,345.12880010520024,0,0,,0.757,0.327
SHP119447,ORD219447,V004,Durgapur,Tiruchirappalli,2025-06-09,2025-06-18,2025-06-19,delivered_delayed,SKU0165,1,997.31,283.04856091039017,411.0787576922158,1,1,monsoon disruption,0.692,0.382
SHP119448,ORD219448,V019,Pune,Gurgaon,2025-01-21,2025-01-24,2025-02-04,delivered_delayed,SKU0046,1,805.18,315.2735173891825,421.67210259057595,10,1,missing documentation,0.621,0.644
SHP119449,ORD219449,V002,Varanasi,Mysore,2025-08-07,2025-08-13,2025-08-17,delivered_delayed,SKU0255,1,2459.84,800.4906384635748,1192.3342710697304,5,1,monsoon disruption,0.749,0.318
SHP119450,ORD219450,V014,Raipur,Durgapur,2025-10-18,2025-10-21,2025-10-21,delivered_on_time,SKU0074,1,52.63,100.0,200.0,0,0,,0.65,0.508
SHP119451,ORD219451,V040,Indore,Warangal,2025-09-01,2025-09-03,2025-09-04,delivered_delayed,SKU0445,4,212.52,100.0,200.0,1,1,vehicle breakdown,0.732,0.481
SHP119452,ORD219452,V049,Dehradun,Bengaluru,2025-08-17,2025-08-19,2025-08-19,delivered_on_time,SKU0239,4,1699.93,620.8653171761727,838.5846473244096,0,0,,0.639,0.56
SHP119453,ORD219453,V001,Kochi,Vadodara,2025-09-22,2025-09-24,2025-09-24,delivered_on_time,SKU0348,2,3201.53,818.0116821189403,1540.8926295974238,0,0,,0.767,0.375
SHP119454,ORD219454,V034,Tiruchirappalli,Faridabad,2025-07-07,2025-07-09,2025-07-11,delivered_delayed,SKU0073,3,2204.0,670.1676501156027,865.6774288652533,2,1,weather disruption,0.681,0.452
SHP119455,ORD219455,V022,Bikaner,Aurangabad,2025-06-02,2025-06-06,2025-06-06,delivered_on_time,SKU0494,2,2148.09,681.1799079466753,1262.7891018530354,0,0,,0.731,0.42
SHP119456,ORD219456,V050,Shimla,Bikaner,2024-12-28,2024-12-30,2024-12-30,delivered_on_time,SKU0374,3,2047.0,597.2314911618658,1004.7117559131309,0,0,,0.733,0.351
SHP119457,ORD219457,V013,Jalandhar,Tiruchirappalli,2025-10-19,2025-10-22,2025-10-22,delivered_on_time,SKU0464,4,4806.72,1705.3457898248664,2338.9140886548166,0,1,festival rush,0.766,0.342
SHP119458,ORD219458,V037,Mangalore,Jamshedpur,2025-01-28,2025-02-07,2025-02-09,delivered_delayed,SKU0454,2,636.71,250.0220012384709,265.8453061722614,1,1,route diversion,0.644,0.527
SHP119459,ORD219459,V022,Hyderabad,Gurgaon,2025-07-28,2025-07-30,2025-07-31,delivered_delayed,SKU0449,3,3580.67,1434.389783659608,1657.8983403687846,1,1,monsoon disruption,0.672,0.506
SHP119460,ORD219460,V041,Surat,Chennai,2025-04-09,2025-04-11,2025-04-17,delivered_delayed,SKU0156,7,3298.25,1043.4775608239918,1312.1666804842744,6,1,route diversion,0.689,0.457
SHP119461,ORD219461,V031,Delhi,Chennai,2025-12-04,2025-12-12,2025-12-12,delivered_on_time,SKU0157,5,1374.27,478.1519962900013,805.839823041477,0,0,,0.751,0.383
SHP119462,ORD219462,V034,Nagpur,Warangal,2025-03-17,2025-03-20,2025-03-23,delivered_delayed,SKU0004,1,2999.21,1066.565589421754,1809.3682065628482,3,1,festival rush,0.703,0.492
SHP119463,ORD219463,V026,Surat,Gurgaon,2025-07-09,2025-07-15,2025-07-19,delivered_delayed,SKU0449,2,1908.33,695.3880821125712,1274.7761809625881,5,1,weather disruption,0.637,0.52
SHP119464,ORD219464,V011,Vijayawada,Rajkot,2025-10-30,2025-11-03,2025-11-03,delivered_on_time,SKU0110,2,3937.25,1139.5448008439034,2139.5226658283987,0,0,,0.709,0.358
SHP119465,ORD219465,V035,Lucknow,Gurgaon,2025-04-21,2025-04-30,2025-05-03,delivered_delayed,SKU0432,5,3353.28,1423.0057700983773,1562.8905075414987,3,1,customs delay,0.622,0.592
SHP119466,ORD219466,V014,Jalandhar,Bhopal,2025-10-21,2025-10-26,2025-10-26,delivered_on_time,SKU0080,3,1012.2,384.2911865297736,458.6315425582545,0,0,,0.665,0.515
SHP119467,ORD219467,V045,Mysore,Shimla,2025-07-13,2025-07-15,2025-07-19,delivered_delayed,SKU0409,2,3210.68,1223.159276406989,1762.8713861076167,5,1,monsoon disruption,0.623,0.565
SHP119468,ORD219468,V009,Rajkot,Chennai,2025-03-05,2025-03-09,2025-03-09,delivered_on_time,SKU0218,4,2115.26,832.3682126646233,1100.117864242052,0,0,,0.551,0.62
SHP119469,ORD219469,V014,Nashik,Kolhapur,2025-09-13,2025-09-17,2025-09-17,delivered_on_time,SKU0108,3,3326.5,1197.673493930723,1605.299660119374,0,0,,0.668,0.519
SHP119470,ORD219470,V030,Patna,Bikaner,2025-01-16,2025-01-24,2025-01-24,delivered_on_time,SKU0349,5,2763.42,779.1950770236241,1309.2866819089857,0,0,,0.8,0.435
SHP119471,ORD219471,V048,Surat,Patna,2025-08-04,2025-08-08,2025-08-13,delivered_delayed,SKU0439,5,1698.33,554.3089220409007,1048.0717827310546,6,1,monsoon disruption,0.62,0.605
SHP119472,ORD219472,V001,Kolkata,Ludhiana,2025-11-04,2025-11-09,2025-11-09,delivered_on_time,SKU0459,7,338.72,100.0,200.0,0,0,,0.764,0.366
SHP119473,ORD219473,V027,Vadodara,Jodhpur,2025-04-22,2025-04-27,2025-04-27,delivered_on_time,SKU0248,2,675.94,239.3415389436333,428.9972125985555,0,0,,0.635,0.566
SHP119474,ORD219474,V024,Shimla,Delhi,2025-06-07,2025-06-16,2025-06-16,delivered_on_time,SKU0128,5,411.25,133.6038774873043,213.11535097825845,0,0,,0.678,0.553
SHP119475,ORD219475,V034,Chennai,Rourkela,2025-08-29,2025-09-08,2025-09-08,delivered_on_time,SKU0168,2,1178.76,390.53169175968975,546.0156808645072,0,1,hub congestion,0.709,0.541
SHP119476,ORD219476,V048,Agra,Hyderabad,2025-08-23,2025-08-29,2025-09-03,delivered_delayed,SKU0278,1,1026.98,404.15092069543476,432.8444190452469,6,1,monsoon disruption,0.628,0.56
SHP119477,ORD219477,V021,Salem,Lucknow,2025-06-07,2025-06-11,2025-06-14,delivered_delayed,SKU0032,2,1065.12,330.7023254826372,516.101261965403,3,1,monsoon disruption,0.777,0.429
SHP119478,ORD219478,V014,Dhanbad,Faridabad,2024-12-28,2025-01-01,2025-01-01,delivered_on_time,SKU0054,1,2258.42,724.3366674549651,1242.8911097687055,0,0,,0.679,0.444
SHP119479,ORD219479,V003,Ahmedabad,Warangal,2025-11-23,2025-11-26,2025-11-26,delivered_on_time,SKU0477,2,4192.46,1402.092774886364,1938.168825245151,0,0,,0.723,0.538
SHP119480,ORD219480,V002,Ludhiana,Shimla,2025-06-21,2025-06-26,,in_transit,SKU0139,4,3719.72,897.6938681672228,2176.1610163132405,0,0,,0.741,0.373
SHP119481,ORD219481,V014,Indore,Bengaluru,2025-07-07,2025-07-14,2025-07-14,delivered_on_time,SKU0187,1,2818.78,902.0945877538924,1289.0396971052446,0,1,monsoon disruption,0.656,0.461
SHP119482,ORD219482,V049,Bengaluru,Raipur,2024-12-23,2024-12-27,2025-01-02,delivered_delayed,SKU0277,1,353.64,100.0,200.0,5,1,vendor capacity issue,0.604,0.622
SHP119483,ORD219483,V038,Dhanbad,Patna,2025-06-27,2025-06-29,2025-06-29,delivered_on_time,SKU0420,4,812.25,246.9705055675093,301.6132471576281,0,0,,0.581,0.67
SHP119484,ORD219484,V017,Bengaluru,Jamshedpur,2025-12-05,2025-12-08,2025-12-08,delivered_on_time,SKU0297,3,1255.62,472.2296239610551,698.0590305828291,0,0,,0.608,0.622
SHP119485,ORD219485,V027,Salem,Delhi,2025-07-13,2025-07-15,2025-07-21,delivered_delayed,SKU0029,1,3188.66,1134.1957158483092,1509.1367552942472,7,1,monsoon disruption,0.602,0.62
SHP119486,ORD219486,V047,Aurangabad,Gurgaon,2025-03-10,2025-03-14,2025-03-14,delivered_on_time,SKU0450,2,1846.22,560.4982089883404,1214.6042308053668,0,0,,0.586,0.626
SHP119487,ORD219487,V026,Thane,Agra,2025-04-19,2025-04-22,2025-04-22,delivered_on_time,SKU0342,1,3229.59,1083.118075879672,1842.4197383669477,0,0,,0.594,0.604
SHP119488,ORD219488,V034,Mysore,Vijayawada,2025-04-25,2025-04-27,2025-05-01,delivered_delayed,SKU0168,3,1452.52,406.1011410309205,738.5337611334882,4,1,customs delay,0.631,0.463
SHP119489,ORD219489,V034,Mangalore,Nashik,2025-05-13,2025-05-16,2025-05-16,delivered_on_time,SKU0080,5,2833.23,944.0780299947343,1763.7355458054067,0,0,,0.688,0.475
SHP119490,ORD219490,V011,Varanasi,Kanpur,2025-11-07,2025-11-09,2025-11-15,delivered_delayed,SKU0435,2,1603.33,769.3568545002686,866.6173171543946,7,1,hub congestion,0.711,0.478
SHP119491,ORD219491,V029,Kochi,Kolhapur,2025-02-15,2025-02-17,2025-02-21,delivered_delayed,SKU0181,5,4967.53,2114.297004982692,2984.62123981497,3,0,,0.598,0.583
SHP119492,ORD219492,V030,Rajkot,Kochi,2025-10-07,2025-10-13,2025-10-13,delivered_on_time,SKU0355,2,3251.25,1092.3043850109311,1345.246466173928,0,0,,0.781,0.297
SHP119493,ORD219493,V028,Shimla,Agra,2024-12-22,2024-12-25,2024-12-25,delivered_on_time,SKU0160,4,2442.82,833.8335017802622,1334.0701366688568,0,0,,0.613,0.565
SHP119494,ORD219494,V010,Dhanbad,Kanpur,2025-07-30,2025-08-01,2025-08-01,delivered_on_time,SKU0254,6,4584.52,1303.6314945209137,2522.733842437171,0,0,,0.817,0.323
SHP119495,ORD219495,V032,Rajkot,Delhi,2025-07-07,2025-07-15,2025-07-15,delivered_on_time,SKU0045,6,2461.47,721.8110082225863,850.5016210189897,0,0,,0.726,0.443
SHP119496,ORD219496,V039,Indore,Jaipur,2025-09-23,2025-09-25,2025-09-25,delivered_on_time,SKU0412,3,387.65,136.23670428986088,252.229336115437,0,0,,0.596,0.548
SHP119497,ORD219497,V024,Surat,Jabalpur,2025-02-05,2025-02-07,2025-02-10,delivered_delayed,SKU0209,3,4885.26,1500.2081672399354,1875.7775234725466,2,1,missing documentation,0.648,0.617
SHP119498,ORD219498,V020,Rourkela,Ludhiana,2025-08-16,2025-08-18,2025-08-24,delivered_delayed,SKU0071,2,569.84,215.70769692317793,210.89992861568473,7,1,hub congestion,0.747,0.445
SHP119499,ORD219499,V049,Kanpur,Hyderabad,2024-12-09,2024-12-13,2024-12-19,delivered_delayed,SKU0218,7,4953.06,2039.7573679511845,1065.5589644747622,5,1,missing documentation,0.619,0.551
SHP119500,ORD219500,V004,Rourkela,Varanasi,2025-07-31,2025-08-03,2025-08-04,delivered_delayed,SKU0090,5,4026.36,1409.0825511505493,2203.971460188103,1,1,vehicle breakdown,0.688,0.496
SHP119501,ORD219501,V033,Pune,Agra,2025-11-08,2025-11-17,2025-11-22,delivered_delayed,SKU0312,1,2265.34,766.6368014272042,760.4598165793099,5,1,festival rush,0.651,0.497
SHP119502,ORD219502,V036,Jodhpur,Kolkata,2024-12-26,2025-01-01,2025-01-01,delivered_on_time,SKU0353,1,4775.39,1190.477756016563,2140.8457854045764,0,0,,0.605,0.577
SHP119503,ORD219503,V019,Kanpur,Bikaner,2025-01-25,2025-01-27,2025-01-31,delivered_delayed,SKU0012,2,1665.19,617.3089885495616,972.1160060136524,3,1,customs delay,0.592,0.682
SHP119504,ORD219504,V047,Salem,Bhopal,2025-02-23,2025-03-03,2025-03-08,delivered_delayed,SKU0341,2,2071.06,571.9227390450592,1075.3053099148567,4,1,staffing shortage,0.635,0.589
SHP119505,ORD219505,V021,Noida,Thane,2025-01-04,2025-01-11,2025-01-11,delivered_on_time,SKU0231,3,2872.78,897.5509201055577,1257.215498365831,0,0,,0.775,0.366
SHP119506,ORD219506,V040,Bhopal,Ahmedabad,2025-01-24,2025-01-28,2025-01-28,delivered_on_time,SKU0091,2,2007.03,765.3048801646869,684.2608501389973,0,0,,0.76,0.382
SHP119507,ORD219507,V017,Chennai,Nashik,2025-03-13,2025-03-20,2025-03-24,delivered_delayed,SKU0302,2,1245.03,479.1139903654837,609.1168729276118,4,1,festival rush,0.59,0.596
SHP119508,ORD219508,V034,Kochi,Jabalpur,2025-05-21,2025-05-29,2025-05-31,delivered_delayed,SKU0495,4,3109.83,964.0720448110392,1820.8910673166179,2,1,vendor capacity issue,0.688,0.459
SHP119509,ORD219509,V014,Kochi,Jaipur,2025-12-07,2025-12-10,2025-12-17,delivered_delayed,SKU0387,4,2936.12,918.6754126472031,1673.8339908039516,6,1,weather disruption,0.682,0.466
SHP119510,ORD219510,V015,Kolkata,Thane,2025-06-01,2025-06-03,2025-06-09,delivered_delayed,SKU0174,2,3840.8,1145.9694702464553,2606.6667834553605,7,1,monsoon disruption,0.637,0.574
SHP119511,ORD219511,V041,Varanasi,Indore,2025-02-18,2025-02-20,2025-02-25,delivered_delayed,SKU0112,5,3703.1,1012.5780564508475,1609.5677557100544,4,1,missing documentation,0.709,0.444
SHP119512,ORD219512,V013,Siliguri,Nashik,2025-11-28,2025-12-05,2025-12-05,delivered_on_time,SKU0468,3,1454.53,438.67687970407917,535.6984981481847,0,0,,0.664,0.518
SHP119513,ORD219513,V031,Noida,Mangalore,2025-01-05,2025-01-07,2025-01-07,delivered_on_time,SKU0222,3,3762.96,950.8128132012391,1998.1133135352406,0,0,,0.733,0.431
SHP119514,ORD219514,V014,Chennai,Jabalpur,2025-05-13,2025-05-18,2025-05-22,delivered_delayed,SKU0489,5,3333.4,1224.979373793316,1737.1751523215376,4,1,vehicle breakdown,0.728,0.565
SHP119515,ORD219515,V028,Meerut,Jalandhar,2025-10-17,2025-10-21,2025-10-23,delivered_delayed,SKU0183,5,3914.62,1382.0938330952722,1955.407646260382,2,1,staffing shortage,0.613,0.559
SHP119516,ORD219516,V030,Amritsar,Varanasi,2025-10-07,2025-10-14,2025-10-14,delivered_on_time,SKU0154,2,1076.25,388.9134821420945,457.79391419913395,0,0,,0.774,0.312
SHP119517,ORD219517,V041,Kochi,Siliguri,2025-09-12,2025-09-14,2025-09-18,delivered_delayed,SKU0301,2,2525.11,721.2045727259434,592.5475900338292,5,1,monsoon disruption,0.724,0.432
SHP119518,ORD219518,V023,Jamshedpur,Siliguri,2025-09-16,2025-09-18,2025-09-26,delivered_delayed,SKU0451,1,3792.1,1037.441979138061,1514.3321848594612,10,1,weather disruption,0.684,0.422
SHP119519,ORD219519,V036,Dehradun,Faridabad,2024-12-14,2024-12-18,2024-12-18,delivered_on_time,SKU0113,3,4678.22,1571.924244085626,2599.7188840390954,0,0,,0.682,0.46
SHP119520,ORD219520,V041,Delhi,Tiruchirappalli,2025-10-08,2025-10-11,2025-10-14,delivered_delayed,SKU0126,3,4709.77,1585.0187501996145,2488.6253236842294,3,1,staffing shortage,0.722,0.522
SHP119521,ORD219521,V049,Thane,Meerut,2025-06-07,2025-06-16,2025-06-20,delivered_delayed,SKU0271,2,3684.82,1201.1401930425209,2198.092409463952,5,1,monsoon disruption,0.583,0.581
SHP119522,ORD219522,V018,Mangalore,Salem,2025-03-26,2025-04-04,2025-04-06,delivered_delayed,SKU0356,4,1328.08,423.47048632618333,709.8829189747831,2,1,hub congestion,0.591,0.598
SHP119523,ORD219523,V041,Surat,Dhanbad,2025-10-27,2025-10-29,2025-10-31,delivered_delayed,SKU0269,4,4337.97,1817.0547000182457,2488.2670717809087,2,1,festival rush,0.731,0.477
SHP119524,ORD219524,V046,Nagpur,Amritsar,2025-07-01,2025-07-05,2025-07-08,delivered_delayed,SKU0273,4,4827.02,1711.828229287914,2782.647676005932,4,1,vehicle breakdown,0.6,0.556
SHP119525,ORD219525,V027,Ahmedabad,Siliguri,2025-07-29,2025-08-01,2025-08-05,delivered_delayed,SKU0011,2,1933.39,834.9678280972032,970.6536489561418,5,1,vehicle breakdown,0.627,0.573
SHP119526,ORD219526,V030,Meerut,Delhi,2025-06-12,2025-06-16,2025-06-16,delivered_on_time,SKU0163,4,3304.38,1311.117132536789,1661.2766331859707,0,0,,0.753,0.402
SHP119527,ORD219527,V026,Hyderabad,Ahmedabad,2025-11-01,2025-11-06,2025-11-06,delivered_on_time,SKU0477,1,4458.64,1865.926927412232,932.3629604975541,0,0,,0.655,0.485
SHP119528,ORD219528,V046,Varanasi,Vijayawada,2025-11-29,2025-12-03,2025-12-03,delivered_on_time,SKU0187,3,2140.18,598.4161471683439,929.569187647002,0,0,,0.661,0.446
SHP119529,ORD219529,V007,Bengaluru,Thane,2024-12-15,2024-12-19,2024-12-19,delivered_on_time,SKU0477,5,3389.39,1230.3210579256072,1486.7888934282237,0,0,,0.606,0.616
SHP119530,ORD219530,V020,Raipur,Tiruchirappalli,2025-01-29,2025-02-02,2025-02-02,delivered_on_time,SKU0280,5,1101.87,343.5025280321436,538.9462436073285,0,0,,0.772,0.312
SHP119531,ORD219531,V008,Jalandhar,Aurangabad,2025-06-24,2025-06-27,2025-06-30,delivered_delayed,SKU0206,2,2641.63,660.8407214168992,1075.053902424173,4,1,monsoon disruption,0.602,0.503
SHP119532,ORD219532,V007,Hyderabad,Kochi,2025-04-23,2025-04-25,2025-04-25,delivered_on_time,SKU0285,4,1144.84,467.2475467650307,679.7560785510968,0,0,,0.596,0.536
SHP119533,ORD219533,V034,Raipur,Delhi,2025-08-23,2025-08-30,2025-08-29,delivered_early,SKU0033,1,2516.68,801.9368280536912,1036.492150210293,0,0,,0.633,0.61
SHP119534,ORD219534,V032,Kolkata,Durgapur,2025-11-06,2025-11-13,2025-11-13,delivered_on_time,SKU0258,4,1776.5,498.4472643582284,1084.097158783299,0,1,staffing shortage,0.678,0.574
SHP119535,ORD219535,V029,Surat,Raipur,2025-05-28,2025-06-02,2025-06-08,delivered_delayed,SKU0234,3,976.25,305.1807680918398,394.29223968248687,6,1,staffing shortage,0.594,0.639
SHP119536,ORD219536,V006,Jabalpur,Kanpur,2025-03-03,2025-03-11,2025-03-15,delivered_delayed,SKU0452,3,3823.72,1122.3464281966978,1680.991511854154,4,1,staffing shortage,0.643,0.616
SHP119537,ORD219537,V027,Thane,Indore,2025-01-22,2025-01-25,2025-01-30,delivered_delayed,SKU0329,4,2026.06,605.0796481198621,875.2959383925734,4,1,missing documentation,0.556,0.639
SHP119538,ORD219538,V023,Bikaner,Mysore,2025-11-18,2025-11-22,2025-11-22,delivered_on_time,SKU0087,1,353.33,113.86171037400487,200.0,0,0,,0.747,0.421
SHP119539,ORD219539,V042,Vadodara,Kanpur,2025-06-11,2025-06-15,2025-06-16,delivered_delayed,SKU0031,3,545.74,229.1420875059452,337.19298726727396,1,1,hub congestion,0.713,0.384
SHP119540,ORD219540,V025,Chennai,Kochi,2025-05-12,2025-05-16,2025-05-21,delivered_delayed,SKU0328,2,1410.11,423.0576381555795,658.9324695313844,5,1,vehicle breakdown,0.655,0.548
SHP119541,ORD219541,V050,Pune,Guwahati,2024-12-16,2024-12-22,2024-12-23,delivered_delayed,SKU0320,3,3484.08,1450.4115867896396,1636.9407075638296,0,1,weather disruption,0.724,0.44
SHP119542,ORD219542,V050,Gurgaon,Guwahati,2025-04-01,2025-04-04,2025-04-08,delivered_delayed,SKU0313,1,2475.87,930.3704779030909,1054.2757982236394,4,1,vendor capacity issue,0.726,0.376
SHP119543,ORD219543,V022,Ludhiana,Patna,2025-05-10,2025-05-20,2025-05-20,delivered_on_time,SKU0171,1,93.61,100.0,200.0,0,0,,0.736,0.344
SHP119544,ORD219544,V049,Jaipur,Guwahati,2025-04-16,2025-04-19,2025-04-19,delivered_on_time,SKU0449,2,1229.35,455.76840141577543,641.2840975145762,0,0,,0.536,0.637
SHP119545,ORD219545,V036,Surat,Bikaner,2025-11-03,2025-11-06,2025-11-09,delivered_delayed,SKU0481,1,2021.53,675.2236000392002,967.269584001006,3,1,festival rush,0.622,0.648
SHP119546,ORD219546,V039,Nashik,Jabalpur,2025-02-26,2025-03-04,2025-03-08,delivered_delayed,SKU0230,5,4618.74,1836.576552835908,2239.954181274936,3,1,weather disruption,0.609,0.653
SHP119547,ORD219547,V006,Dhanbad,Durgapur,2025-09-23,2025-09-28,2025-09-28,delivered_on_time,SKU0001,6,2473.43,894.5959662953038,1488.0230056453206,0,0,,0.552,0.621
SHP119548,ORD219548,V045,Surat,Jamshedpur,2025-05-03,2025-05-05,2025-05-11,delivered_delayed,SKU0127,4,3213.27,803.6389365148534,1694.5659576366463,5,1,vendor capacity issue,0.664,0.521
SHP119549,ORD219549,V012,Faridabad,Jabalpur,2025-09-28,2025-10-02,2025-10-07,delivered_delayed,SKU0054,6,3404.23,1185.168819038222,1310.3273366697222,6,1,vehicle breakdown,0.731,0.447
SHP119550,ORD219550,V045,Gurgaon,Patna,2025-09-02,2025-09-04,2025-09-04,delivered_on_time,SKU0065,1,1160.96,432.494739671102,570.5810466235185,0,0,,0.645,0.552
SHP119551,ORD219551,V022,Jodhpur,Vijayawada,2025-04-19,2025-04-24,2025-04-24,delivered_on_time,SKU0320,3,607.99,193.87784078846562,271.2638473180185,0,0,,0.767,0.361
SHP119552,ORD219552,V009,Ahmedabad,Nagpur,2025-01-26,2025-01-29,2025-02-01,delivered_delayed,SKU0123,6,2253.43,765.3687718958213,1244.1245523502407,2,1,vehicle breakdown,0.568,0.605
SHP119553,ORD219553,V003,Nagpur,Meerut,2024-12-30,2025-01-09,2025-01-11,delivered_delayed,SKU0261,1,1370.94,414.97042303905346,699.5824299534929,1,1,staffing shortage,0.66,0.437
SHP119554,ORD219554,V021,Guwahati,Jabalpur,2025-03-05,2025-03-11,2025-03-11,delivered_on_time,SKU0129,1,2336.22,617.8181694895593,1432.1754721325476,0,0,,0.74,0.415
SHP119555,ORD219555,V014,Hyderabad,Noida,2025-03-29,2025-04-04,2025-04-05,delivered_delayed,SKU0071,4,1501.4,384.07987496585855,639.5902018116725,1,1,festival rush,0.691,0.555
SHP119556,ORD219556,V050,Hyderabad,Bikaner,2025-03-28,2025-04-06,2025-04-06,delivered_on_time,SKU0030,2,1852.09,475.0239209248147,890.4070541643187,0,0,,0.793,0.42
SHP119557,ORD219557,V042,Tiruchirappalli,Ludhiana,2025-02-17,2025-02-19,2025-02-19,delivered_on_time,SKU0431,1,2553.74,936.6749826985015,1005.1229119997188,0,0,,0.694,0.494
SHP119558,ORD219558,V026,Indore,Kolkata,2025-05-10,2025-05-15,2025-05-18,delivered_delayed,SKU0405,6,4380.64,914.7619501842495,2172.0076398473757,2,1,route diversion,0.621,0.534
SHP119559,ORD219559,V034,Salem,Kochi,2025-02-02,2025-02-07,2025-02-07,delivered_on_time,SKU0391,3,4831.06,1449.3631075355236,1673.1984913525102,0,0,,0.709,0.476
SHP119560,ORD219560,V047,Noida,Delhi,2025-08-21,2025-08-28,2025-08-30,delivered_delayed,SKU0334,2,690.63,203.77084358054924,367.5176885713027,2,1,hub congestion,0.616,0.587
SHP119561,ORD219561,V005,Dehradun,Kolhapur,2025-05-12,2025-05-14,2025-05-16,delivered_delayed,SKU0254,1,2717.37,867.4534070846871,1343.61457866095,2,1,weather disruption,0.617,0.524
SHP119562,ORD219562,V023,Delhi,Salem,2025-03-30,2025-04-08,2025-04-10,delivered_delayed,SKU0164,8,2669.65,642.0822089689742,1376.2538935929656,2,1,vendor capacity issue,0.692,0.554
SHP119563,ORD219563,V019,Vijayawada,Siliguri,2025-10-21,2025-10-28,2025-11-04,delivered_delayed,SKU0098,4,1922.39,679.6181883890875,1112.7052157691226,8,1,staffing shortage,0.56,0.616
SHP119564,ORD219564,V036,Pune,Patna,2025-01-23,2025-01-30,2025-01-30,delivered_on_time,SKU0498,4,1862.02,502.1407343756526,972.8686731118239,0,0,,0.673,0.482
SHP119565,ORD219565,V007,Jaipur,Vijayawada,2025-08-02,2025-08-05,2025-08-05,delivered_on_time,SKU0150,3,4930.72,1922.7520657176337,1835.8167465801102,0,0,,0.579,0.611
SHP119566,ORD219566,V029,Mumbai,Dhanbad,2025-11-06,2025-11-08,2025-11-10,delivered_delayed,SKU0298,3,2599.5,785.6860047556415,1155.2508719983005,2,1,hub congestion,0.6,0.611
SHP119567,ORD219567,V032,Nagpur,Ludhiana,2025-03-23,2025-03-25,2025-03-30,delivered_delayed,SKU0422,3,2291.71,752.9474672391667,1127.4797090937595,5,1,vendor capacity issue,0.692,0.421
SHP119568,ORD219568,V016,Varanasi,Mangalore,2025-06-12,2025-06-14,2025-06-17,delivered_delayed,SKU0434,4,830.1,276.8566339163238,387.81446299466705,4,1,weather disruption,0.667,0.513
SHP119569,ORD219569,V002,Rajkot,Ludhiana,2025-05-15,2025-05-17,2025-05-17,delivered_on_time,SKU0355,4,500.17,172.83143570379693,239.7835967455876,0,0,,0.726,0.39
SHP119570,ORD219570,V001,Jodhpur,Guwahati,2025-06-23,2025-06-29,2025-06-30,delivered_delayed,SKU0131,1,1634.0,547.6907413081015,1081.9453398320425,1,1,vehicle breakdown,0.694,0.367
SHP119571,ORD219571,V008,Tiruchirappalli,Jalandhar,2025-06-02,2025-06-09,2025-06-08,delivered_early,SKU0429,4,936.76,292.2483294517943,477.7808967676233,0,0,,0.605,0.521
SHP119572,ORD219572,V044,Kochi,Warangal,2025-08-25,2025-08-28,2025-08-28,delivered_on_time,SKU0067,1,4322.34,1514.9186193080043,2326.3956030991453,0,0,,0.697,0.495
SHP119573,ORD219573,V041,Dhanbad,Ludhiana,2025-09-20,2025-09-27,2025-10-02,delivered_delayed,SKU0099,1,3843.45,1370.7306594350414,1149.6521891848865,6,1,monsoon disruption,0.717,0.432
SHP119574,ORD219574,V027,Jalandhar,Warangal,2025-09-26,2025-09-30,2025-10-03,delivered_delayed,SKU0057,2,3059.84,902.8871836762318,1758.185487508822,4,1,monsoon disruption,0.63,0.581
SHP119575,ORD219575,V006,Agra,Varanasi,2025-11-07,2025-11-12,2025-11-12,delivered_on_time,SKU0464,3,4849.94,1720.039583664297,3000.0,0,0,,0.705,0.412
SHP119576,ORD219576,V015,Bikaner,Rourkela,2025-04-29,2025-05-01,2025-05-04,delivered_delayed,SKU0145,4,2327.52,914.5276419122998,1476.9636915286349,3,1,weather disruption,0.69,0.442
SHP119577,ORD219577,V036,Tiruchirappalli,Mumbai,2025-10-11,2025-10-18,2025-10-19,delivered_delayed,SKU0399,3,3744.65,1380.3830017388125,1707.489182781319,1,1,vendor capacity issue,0.629,0.65
SHP119578,ORD219578,V030,Surat,Delhi,2025-06-22,2025-06-25,2025-06-25,delivered_on_time,SKU0420,3,1766.1,671.0333957136547,1285.9075515889217,0,0,,0.76,0.337
SHP119579,ORD219579,V029,Bikaner,Kolhapur,2025-07-20,2025-07-25,2025-07-25,delivered_on_time,SKU0436,3,968.16,331.0423444539116,486.7420882283138,0,0,,0.596,0.621
SHP119580,ORD219580,V017,Jabalpur,Varanasi,2025-01-19,2025-01-21,2025-01-20,delivered_early,SKU0342,2,2547.69,729.9789435019745,1351.9434883230806,0,0,,0.597,0.605
SHP119581,ORD219581,V034,Ludhiana,Varanasi,2025-05-07,2025-05-11,2025-05-11,delivered_on_time,SKU0275,4,1069.77,313.28333231714157,506.2754759436668,0,0,,0.658,0.509
SHP119582,ORD219582,V020,Chennai,Nagpur,2025-09-29,2025-10-07,2025-10-13,delivered_delayed,SKU0068,4,4669.0,1631.0111794289458,2197.5494204349557,8,1,monsoon disruption,0.737,0.438
